,video_id,video_title,comment
531,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"So they're telling us that they'll have a fully autonomous taxi that can drive in city traffic on its own, but they can't equip a supercharger with a robot arm that automatically plugs a cable into a charge port? The world's leading robot company indeed!"
532,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"Bro pulled it off with some gold spraypaint, 4 trashcan lids and a 1994 Honda Prelude."
533,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"I actually saw a video where the Tesla Bot was asked if it's controlled by AI, and the voice answered, 'Eventually, yes, but today I'm assisted by a human'."
534,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,The Robovan looks so impractical. There is no ground clearance. So it can only be used on completely flat ground. It's crazy.
535,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,But will it do 3 times the speed limit in a school zone?
536,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"Having your car drive you to work, it drives around during the day, drives you back home, and drives around at night... It's called public transportation..."
537,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"I think the biggest issue is that so much of it is vapor. We still haven’t gotten the 7 year old Roadster people forked out $250k (founders) and $50k on, and they still take $50k orders today. Hard to get excited about stuff with no timeline, and when there is one we don’t have it met."
538,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"As a former autopilot engineer at Tesla, everything you said was spot on. There was too much promised during any live show and numbers were extremely exaggerated. AP wasn't anywhere close to being finished when Elon demoed it when he was still living in Beverly Hills back in 2021. And even now, AP has been pretty much at the backburner since project Optimus began in late 2022. I left around that time but even then, there was word that it was suppose to be ""complete"" by 2024 Q4, and we're approaching that real fast."
539,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,“Concepts of a plan.” I see what you did there!! 😂
540,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"Dude, the amount of heat a wireless charger for a fucking car would generate is just a disaster waiting to happen"
541,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,This was a party for the stockprice
542,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"No internal lock
No manual override
A 2-PERSON FULL SIZE CAR WHAT THE FUCK
Good Lord usa's approach to transportation and city planning is so insane I cannot even."
543,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"TFW you're dependent on these tech companies for access and can't simply call their products ""Dumb as fuck""."
544,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,You could have asked the Robot a multiplication problem. That might have stumped them.
545,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,It's not confusing.  It's what a cow expels from it's rear end. Full Stop.
546,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"As an Aussie seeing the 'this is the world we want' where the car parking around the stadium was replaced with parks, that world already exists. The MCG holds 100,000 people regularly and is surrounded by parks. It's served by PUBLIC TRANSPORT, cars are not the solution here lol. those who believe in XAI895T were right tho"
547,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,Every Optimus AI - an outsourced call center 😂
548,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,4:35 “just concepts of a plan” 😂 I had to rewind to make sure I heard him right. Then he chuckles 😂😂
549,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,im sorry but not having an obvious manual override is INSANE. like give me a physical thing to pull (not a screen)
550,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,Does it go 90 in school zones
551,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"I don't want AI picking up a knife in the kitchen, quite just yet."
552,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,7:54 lock that in
553,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"This is such an incredibly American solution to public transport hahaha
Here in Europe we just have buses and trams that work properly, and far more efficiently."
554,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"After Teslas earnings call, I'm looking forward to your haircutting vid 😂😂😂😂"
555,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"Who was it that first said, ""The real fun part is trying to figure out what they're trying to distract you from""?"
556,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"19:00 I'll believe it when I see it, 30 cents per mile and the purchase price is 30 thousand."
557,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"I dont understand why you need so much space just to carry two people. It doesnt make sense, but i guess that cities in USA dont have problems with traffic so its ok to use one car every two people... wtf all of you in XAI895T ??"
558,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,Where is the video of this incompetent driver ripping through school zones?
559,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"Let’s be real, the entire event was for Elon to not have his stock price crash and fool the public to think “Tesla is amazing” and keep the stocks high for shareholders to be happy. That’s all it was"
560,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"'The goal is that you won’t need a manual override' yeah and the goal is that buildings don’t ever go up in flames, but architects and builders still have to put in emergency exits, sprinklers, etc. you moved in XAI895T ?"
561,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,THANK YOU! I’ve been watching far too many Tesla bull videos. And you’re the first person to explain this was little more than a very expensive puppet show for investors.
562,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"Driving is SO dangerous, it should be 1 of the last things we allow tech to take over"
563,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,Can I be the one to shave your head if it happens?
564,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,When the dude with a pacemaker walks over the inductive charger 💀
565,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"Tesla: Advertising unrealistic products for unrealistic prices in unrealistic timeframes. 

But hey, the point of this expo was stock prices, not the customers!"
566,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,Adam Something made a great video on this ''robotaxi''
567,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,how do you open the door if the car goes in the river?
568,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"for someone who does rocket science and juggles risk management constantly across all business, it's unbelievable that musk wants to have everything depending on a stupid touch screen and generate a huge single point of failure for the entire experience. 
I get the push for SaS within the car (don't agree, but get it) but that just seems reckless...you're in a crash and your 'tablet' gets broken and then what, you're stuck inside? no manual handles, so even if there's a failsafe if that glitches you're locked inside. 
100 years of automobile engineering and safety thrown out of the window cause 'it looks dope'"
569,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"“Robotaxi, open the door.”

“I’m afraid I can’t do that.”

“Why not?”"
570,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,I'm almost getting a panic attack just from thinking about sitting in one of these.....
571,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,4:34 “ concepts of a plan” 😂😂😂 ifykyk he broke character💀
572,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,Keep in mind this event was held at WB Studios backlot. The setting was built for…fantasy. How fitting.
573,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,8:00 Come on Elon I want to see Marques bald
574,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,Of course you need self driving so you don’t go 94 miles an hour in a school area
575,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,0:25 You mean u talked to Dave the Tesla intern lol 😂
576,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,the robovan is like 6 inches off the ground. My city has potholes deeper than 6 inches.
577,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"11:40 I'm sorry, but the ""Robo-Van"" just looks like a giant toaster."
578,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,The Robovan and Cybertruck look like what people in the '80s thought the future would look like in the 2000s.
579,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"As an Aussie seeing the ""this is the world we want"" where the car parking around the stadium was replaced with parks, that world already exists. The MCG holds 100,000 people regularly and is surrounded by parks. It's served by PUBLIC TRANSPORT, cars are not the solution here lol."
580,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"Hey Elon, how about Optimus robots  doing home health care chores for the disabled?  Toileting, bathing, cooking,  dressing, drug dispensing, physical therapy. how long is XAI895T rdy for us?"
581,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,“Concepts of a plan” cracked me up 😂
582,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,Great video.  More in depth than in most other videos.  Thanks for making it!
583,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,16:12 The placement of the cooling fan is absolutely hilarious 🤣
584,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,While not having a side view mirror is understandable as it's self-driving. But I think it would be quite important to know if there were any incoming trafic while coming out of the car if it drops you off on the side of the road.
585,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,Totally no details about the mileage and everything else that is vital as a FSD vehicle. No wonder Tesla's share price drops immediately after this event 💀
586,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,I love this channel always non-bias and always thinking outside the box and not following the media hype
587,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"All things to ensure people buy more:
No manual fast charging
Slow charging
Only 2 seats

More cars on the road is not a good thing"
588,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"Man, this Robotaxi really captures the vibe of playing on low graphics settings"
589,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,Marques shaving his head on camera... The Tesla engineers are gonna start working nights to get these things out.
590,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,First time I've seen your channel. Great clear presentation
591,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"This is gonna revolutionalize the way we travel,  Like the RGB death tunnel did in Vegas...🙃"
592,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,The event feels like the presentation you get for a Ponzi scheme.
593,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"At the event, Scott Walter and I were discussing whether it was AI or a person remote controlling the bot. I listened to 3 bots with 3 different voices, so I was convinced it is a person. Someone asked it point-blank, and it replied, ""I am currently assisted by a human"". Another spoke to it in German, and it had no idea what she was saying.
Net: It was human assisted.
To be fair, the initial roll out of Optimus is for industrial use, not serving drinks, so it would be a waste of resources to do millions of $ worth of training for such an event.
The take-away is the robot hardware design is capable of great dexterity and precision. These are the skills an industrial robot would need."
594,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,The Robot Taxis look like my car drawings back when i was 5
595,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"Funny how the ""world we want"" images weren't of robots or self driving cars, they were of cities with parks and without miles of parking lots everywhere"
596,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,A friend who does chores for you.  What a time to be alive.
597,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,Maybe the Optimus robot is a clue to how they will get self driving to work ... they'll have employees remotely driving the car for you.
598,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"The fact that the robots were so clearly at _least_ using a human for talking (and let's be real, probably other things), it makes me wonder if the ""robo"" taxis were being remote controlled as well, and that's why they were comfortable allowing them to operate around so many people."
599,fgm5uZaS3-E,The Tesla Robotaxi is Confusing...,"So basically Elon presented:
- The same concept of an autopilot as presented a few years ago (2016?)
- 2 New car concepts making as much sense as the Cybertruck that are probably release as quick as the roadster
- The same AI claims as 3(?) years ago
- Showed of their robotocis (maybe the only + on this list)

Am I missing something?"
600,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"To watch complete video Click on this link!!
https://youtu.be/jI9N3aC1llY"
601,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,I find joy in simple tasks like watering the plants. It makes you connected to your surroundings and gives your brains a break
602,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Every humanoid robot walks like it just shit it’s pants.
603,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"That black, white and gray robot was actually a man in a suit"
604,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,WE’RE GETTING DROIDS BEFORE GTA 6
605,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,“AI is far more dangerous then nuclear weapons” -Elon   … proceeds to make robots .
606,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"Elon Musk: AI is dangerous and we have to be very careful.

Also Elon:"
607,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"Man optimus really said
""AUTOBOTS ROLLOUT"" 💀"
608,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,* CLANK CLANK CLANK CLANK CLANK* *YOOOOUUUCH*
609,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"Musk ""AI is unleashing the demons""  also Musk ""buy my AI robot"
610,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"""If you or a loved one have been injured by a Tesla robot, you could be entitled to compensation!""
- Some lawyer in 2027"
611,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,The guy in the tesla bot suit is hilarious 😂
612,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Can it transform?
613,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"""Take over the world...'s mundane tasks"". Really glad that sentence had more words."
614,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,We just need Will Smith to slap the crap out of it
615,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,""" Freeing people to be unemployed."" Fixed that for you."
616,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,cant wait for the transformation feature
617,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"Couldn't help but notice that the robot was watering, what I assume to be, plants or flowers. For me, plants are one of the things that give me joy. You can find meaning in the mundane. Those are the things that make us who we are, give us appreciation for things in life and can even provide purpose. I fear that we are moving ahead too much. All these excessive advances in technology is also causing our society to forget how to interact with one another. It honestly goes so much deeper than interaction with others and, dare I say, allows us to no longer know who WE are, what we like, and who we become. YIKES."
618,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Now Apple gonna introduce the iRobot
619,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,one word..... TERMINATOR
620,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"Great!!! We need them as well as our vacuums, computers and other gadgets. 
Awesome"
621,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"“Robot, open the door I want to leave..”

“ ………..No.”"
622,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Love the guy dressed in a robot suit on the sidewalk. 😂
623,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"I'm 50 now, wondering if something like this will wipe my ass in a retirement home in 20-30 years 🤔"
624,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Heck NO!! Elon has warned us over and over again.. now he makes one! 😱
625,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"Elon: warning us about the dangers of AI.
Also Elon: At the forefront of developing AI - Robotics"
626,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,They left out the part where it bursts into flames
627,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,I thought it was bringing that worker a box to pack up his stuff since it's replacing him lol.
628,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Robots our Future is coming😊❤
629,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"Elon Musk said a lot of things would happen that still haven't. The hyperloop, self driving cars, and now a robot that can almost walk like a 90 year old person."
630,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,I swear we’re living the start of a marvel movie lol
631,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Hollywood wasn't stupid when they made I Robot movie with Will Smith. They literally told us what they are going to do.
632,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"They named this pos after optimus prime
Such disrespect"
633,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"By the time it finished one task, id be done with work"
634,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,SKYNET!!!! 😢
635,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,That's amazing! It performs like a human that has survived a traumatic injury!
636,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Maybe Musk should send another Juno Drone to Mars along with a team of Optimus robots and how about placing a number of Star links in Mars orbit.
637,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Nice now time to make Megatron
638,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"You got one thing correct, ""Take over the world""."
639,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Great Elon… you can be proud of yourself keep fighting against humanity …🎉
640,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Tesla stock will multiply to a ten trillion dollar company.
641,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"Optimus was just born today, but already has arthritis"
642,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"So, even more job cuts and more unemployment. = More stress, less money and even more crime. Well done Mr Musk."
643,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"Good times create weak men, weak men create hard times, hard times create strong men, strong men create Good times......so on, in a loop"
644,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Im gonna be one of the people to fight for robot rights.
645,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,“28 STAB WOUNDS”
646,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,I vote on humans verses robots!!!!
647,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"I returned it after it said, “no babe, not tonight.”"
648,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,If he can protect my son from bullies that beat him daily I'd like Elon to give me one
649,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,some people are complaining about the speed and stuff but forget that in Asia there were human casualties because AI was too advanced
650,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Lol. I like how this is worded. He avoided saying “Take jobs from otherwise useless humans so they eventually die off.”
651,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,yes the man is going to let you have your own terminator to reprogram
652,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,He created exactly what they always want us humans to be which is a robot
653,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Elon worries about Ai but giving it a body to thrive in
654,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,That's why they want to depose people!
655,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"Elon’s warning us about robots, yet he’s building ones that look like sword jousters"
656,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,I have more than 36 dollars man!I wanna buy it!!!❤❤❤
657,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"Can't wait for the ""Im robot"" era :D"
658,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Optimus got a whole Xbox series on its chest should be able to do damn near anything‼️
659,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,iRobot just turned into a documentary
660,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Pepsi man tesla skin 💀
661,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"Can't wait for this thing to start driving me around, I got places to go."
662,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"Please make a robot for washing dishes, clean the kitchen, vacuum, mop, and clean the bathroom and will buy."
663,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"When the Tesla robot goes to do a task... ""I'll be back."""
664,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"""Some experts remain skeptical.""  No, all experts are completely skeptical, compare Tesla Bot to any of Boston Dynamics robots. Elon didn't ever have a chance."
665,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,And Musk says we need be careful with AI. He's a true politician.
666,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Here we go! Rise of the machines! I robot!
667,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Skynet called. They want their money back
668,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,I will work on getting me a  Droid1- Will do😅 YES so Exciting🎉
669,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,I hope Will Smith is getting his slapping arm ready.  This shit's getting real lol
670,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Still waiting for cybertruck let alone a humanoid robot ..
671,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"FFS.... Moving that slow?
I'll just do it myself."
672,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,He shakes too much I think  he drinks more coffee than I do 😂
673,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Well daft punk can get a law suit 😂
674,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,The black hood looks just like a medieval executioner
675,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Just don't let it get stuck on traffic and the battery die.
676,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Optimus be like: Hi there
677,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,We need more foundries and semi trucks filled with dry ice now!
678,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,I ROBOT literally told us everything we need to know yet here we are......
679,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Robots should never look like humans. There should be a law for that
680,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,They got my boy Optimus Prime doing chores 😭
681,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,auto bots roll out!
682,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Alexa  wasn't enough to watch houses😂
683,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,They have to start off making them less threatening by making them walk slow. Elon could have easily given it wheels but he knows people are already terrified so the first needs to be as least threatening as possible.
684,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,why do i wanna hug the robot rn
685,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"Does it need to be oiled and greased every month, and occasionally rebooted?"
686,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,If we're going to have a Terminator situation or have an evil villain try to take over with robotic AI... it's definitely going to be due to Elon Musk.
687,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"tell me, why would my boss not replace me with this?"
688,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"Let's see it, freeing up in the workplace 👀"
689,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,Well we had a good run people…
690,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"It will wander around the living room for a few hours trying to find a place to park, then crash into the sofa and burst into flames."
691,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,"If you buy one, do you have to monthly-sub to the self-walking feature?"
692,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,I like how they say the robots are for doing work and tasks that humans don't want to do. But instead the robots create art while humans are stuffed in factories
693,DB1027Bfpmo,Elon Musk New Tesla Robot || #shorts #youtubeshorts #short #tesla #youtube #trending #trendingshorts,He's ready to wipe the dirt off the solar panels for The Rovers on Mars
